time,gibbs,gibbs,,
4454,0.154392177,0.213749712,-7.3626E-05,-0.239662855
4455,0.154392061,0.213192324,-7.3742E-05,-0.240220243
4456,0.154391946,0.212624175,-7.3857E-05,-0.240788392
4457,0.154391829,0.212045228,-7.3974E-05,-0.241367339
4458,0.154391713,0.211455457,-7.409E-05,-0.24195711
4459,0.154391596,0.210854856,-7.4207E-05,-0.242557711
4460,0.154391479,0.210243433,-7.4324E-05,-0.243169134
4461,0.154391362,0.209621211,-7.4441E-05,-0.243791356
4462,0.154391244,0.208988236,-7.4559E-05,-0.244424331
4463,0.154391126,0.208344565,-7.4677E-05,-0.245068002
4464,0.154391008,0.20769028,-7.4795E-05,-0.245722287
4465,0.15439089,0.207025478,-7.4913E-05,-0.246387089
4466,0.154390771,0.206350276,-7.5032E-05,-0.247062291
4467,0.154390652,0.205664813,-7.5151E-05,-0.247747754
4468,0.154390533,0.204969246,-7.527E-05,-0.248443321
4469,0.154390413,0.204263753,-7.539E-05,-0.249148814
4470,0.154390294,0.203548534,-7.5509E-05,-0.249864033
4471,0.154390174,0.202823811,-7.5629E-05,-0.250588756
4472,0.154390053,0.202089825,-7.575E-05,-0.251322742
4473,0.154389933,0.201346841,-7.587E-05,-0.252065726
4474,0.154389812,0.200595145,-7.5991E-05,-0.252817422
4475,0.15438969,0.199835046,-7.6113E-05,-0.253577521
4476,0.154389569,0.199066873,-7.6234E-05,-0.254345694
4477,0.154389447,0.19829098,-7.6356E-05,-0.255121587
4478,0.154389325,0.197507742,-7.6478E-05,-0.255904825
4479,0.154389203,0.196717555,-7.66E-05,-0.256695012
4480,0.15438908,0.195920839,-7.6723E-05,-0.257491728
4481,0.154388957,0.195118036,-7.6846E-05,-0.258294531
4482,0.154388834,0.194309607,-7.6969E-05,-0.25910296
4483,0.154388711,0.193496036,-7.7092E-05,-0.259916531
4484,0.154388587,0.192677827,-7.7216E-05,-0.26073474
4485,0.154388463,0.191855506,-7.734E-05,-0.261557061
4486,0.154388339,0.191029617,-7.7464E-05,-0.26238295
4487,0.154388214,0.190200722,-7.7589E-05,-0.263211845
4488,0.154388089,0.189369403,-7.7714E-05,-0.264043164
4489,0.154387964,0.188536258,-7.7839E-05,-0.264876309
4490,0.154387838,0.187701901,-7.7965E-05,-0.265710666
4491,0.154387712,0.18686696,-7.8091E-05,-0.266545607
4492,0.154387586,0.186032079,-7.8217E-05,-0.267380488
4493,0.15438746,0.18519791,-7.8343E-05,-0.268214657
4494,0.154387333,0.184365117,-7.847E-05,-0.26904745
4495,0.154387206,0.183534373,-7.8597E-05,-0.269878194
4496,0.154387079,0.182706354,-7.8724E-05,-0.270706213
4497,0.154386951,0.181881744,-7.8852E-05,-0.271530823
4498,0.154386823,0.181061224,-7.898E-05,-0.272351343
4499,0.154386695,0.180245478,-7.9108E-05,-0.273167089
4500,0.154386566,0.179435184,-7.9237E-05,-0.273977383
4501,0.154386437,0.178631013,-7.9366E-05,-0.274781554
4502,0.154386308,0.177833627,-7.9495E-05,-0.27557894
4503,0.154386179,0.177043676,-7.9624E-05,-0.276368891
4504,0.154386049,0.176261791,-7.9754E-05,-0.277150776
4505,0.154385919,0.175488588,-7.9884E-05,-0.277923979
4506,0.154385789,0.174724656,-8.0014E-05,-0.278687911
4507,0.154385658,0.173970562,-8.0145E-05,-0.279442005
4508,0.154385527,0.173226841,-8.0276E-05,-0.280185726
4509,0.154385396,0.172493997,-8.0407E-05,-0.28091857
4510,0.154385264,0.1717725,-8.0539E-05,-0.281640067
4511,0.154385132,0.171062783,-8.0671E-05,-0.282349784
4512,0.154385,0.170365236,-8.0803E-05,-0.283047331
4513,0.154384867,0.169680212,-8.0936E-05,-0.283732355
4514,0.154384734,0.169008018,-8.1069E-05,-0.284404549
4515,0.154384601,0.168348918,-8.1202E-05,-0.285063649
4516,0.154384467,0.167703134,-8.1336E-05,-0.285709433
4517,0.154384334,0.167070842,-8.1469E-05,-0.286341725
4518,0.154384199,0.166452176,-8.1604E-05,-0.286960391
4519,0.154384065,0.165847228,-8.1738E-05,-0.287565339
4520,0.15438393,0.165256052,-8.1873E-05,-0.288156515
4521,0.154383795,0.164678664,-8.2008E-05,-0.288733903
4522,0.154383659,0.164115047,-8.2144E-05,-0.28929752
4523,0.154383524,0.163565154,-8.2279E-05,-0.289847413
4524,0.154383387,0.163028911,-8.2416E-05,-0.290383656
4525,0.154383251,0.162506222,-8.2552E-05,-0.290906345
4526,0.154383114,0.161996972,-8.2689E-05,-0.291415595
4527,0.154382977,0.161501033,-8.2826E-05,-0.291911534
4528,0.15438284,0.161018265,-8.2963E-05,-0.292394302
4529,0.154382702,0.160548523,-8.3101E-05,-0.292864044
4530,0.154382564,0.160091659,-8.3239E-05,-0.293320908
4531,0.154382425,0.159647524,-8.3378E-05,-0.293765043
4532,0.154382286,0.159215972,-8.3517E-05,-0.294196595
4533,0.154382147,0.158796863,-8.3656E-05,-0.294615704
4534,0.154382008,0.158390062,-8.3795E-05,-0.295022505
4535,0.154381868,0.157995443,-8.3935E-05,-0.295417124
4536,0.154381728,0.157612887,-8.4075E-05,-0.29579968
4537,0.154381587,0.157242283,-8.4216E-05,-0.296170284
4538,0.154381446,0.156883529,-8.4357E-05,-0.296529038
4539,0.154381305,0.156536528,-8.4498E-05,-0.296876039
4540,0.154381164,0.15620119,-8.4639E-05,-0.297211377
4541,0.154381022,0.15587743,-8.4781E-05,-0.297535137
4542,0.154380879,0.155565162,-8.4924E-05,-0.297847405
4543,0.154380737,0.155264305,-8.5066E-05,-0.298148262
4544,0.154380594,0.154974771,-8.5209E-05,-0.298437796
4545,0.154380451,0.154696473,-8.5352E-05,-0.298716094
4546,0.154380307,0.154429314,-8.5496E-05,-0.298983253
4547,0.154380163,0.154173193,-8.564E-05,-0.299239374
4548,0.154380019,0.153927995,-8.5784E-05,-0.299484572
4549,0.154379874,0.153693596,-8.5929E-05,-0.299718971
4550,0.154379729,0.153469859,-8.6074E-05,-0.299942708
4551,0.154379583,0.153256631,-8.622E-05,-0.300155936
4552,0.154379438,0.153053744,-8.6365E-05,-0.300358823
4553,0.154379292,0.152861016,-8.6511E-05,-0.300551551
4554,0.154379145,0.152678247,-8.6658E-05,-0.30073432
4555,0.154378998,0.15250522,-8.6805E-05,-0.300907347
4556,0.154378851,0.152341704,-8.6952E-05,-0.301070863
4557,0.154378703,0.15218745,-8.71E-05,-0.301225117
4558,0.154378555,0.152042197,-8.7248E-05,-0.30137037
4559,0.154378407,0.151905667,-8.7396E-05,-0.3015069
4560,0.154378258,0.151777571,-8.7545E-05,-0.301634996
4561,0.154378109,0.151657609,-8.7694E-05,-0.301754958
4562,0.15437796,0.151545471,-8.7843E-05,-0.301867096
4563,0.15437781,0.15144084,-8.7993E-05,-0.301971727
4564,0.15437766,0.151343391,-8.8143E-05,-0.302069176
4565,0.154377509,0.151252796,-8.8294E-05,-0.302159771
4566,0.154377358,0.151168724,-8.8445E-05,-0.302243843
4567,0.154377207,0.151090845,-8.8596E-05,-0.302321722
4568,0.154377055,0.151018827,-8.8748E-05,-0.30239374
4569,0.154376903,0.150952344,-8.89E-05,-0.302460223
4570,0.154376751,0.150891072,-8.9052E-05,-0.302521495
4571,0.154376598,0.150834694,-8.9205E-05,-0.302577873
4572,0.154376445,0.150782901,-8.9358E-05,-0.302629666
4573,0.154376291,0.150735392,-8.9512E-05,-0.302677175
4574,0.154376137,0.150691875,-8.9666E-05,-0.302720692
4575,0.154375983,0.150652068,-8.982E-05,-0.302760499
4576,0.154375828,0.150615704,-8.9975E-05,-0.302796863
4577,0.154375673,0.150582523,-9.013E-05,-0.302830044
4578,0.154375518,0.150552282,-9.0285E-05,-0.302860285
4579,0.154375362,0.150524746,-9.0441E-05,-0.302887821
4580,0.154375205,0.150499697,-9.0598E-05,-0.30291287
4581,0.154375049,0.150476928,-9.0754E-05,-0.302935639
4582,0.154374892,0.150456245,-9.0911E-05,-0.302956322
4583,0.154374734,0.150437467,-9.1069E-05,-0.3029751
4584,0.154374576,0.150420424,-9.1227E-05,-0.302992143
4585,0.154374418,0.15040496,-9.1385E-05,-0.303007607
4586,0.154374259,0.15039093,-9.1544E-05,-0.303021637
4587,0.1543741,0.150378198,-9.1703E-05,-0.303034369
4588,0.154373941,0.150366643,-9.1862E-05,-0.303045924
4589,0.154373781,0.15035615,-9.2022E-05,-0.303056417
4590,0.15437362,0.150346615,-9.2183E-05,-0.303065952
4591,0.15437346,0.150337944,-9.2343E-05,-0.303074623
4592,0.154373299,0.15033005,-9.2504E-05,-0.303082517
4593,0.154373137,0.150322854,-9.2666E-05,-0.303089713
4594,0.154372975,0.150316284,-9.2828E-05,-0.303096283
4595,0.154372813,0.150310276,-9.299E-05,-0.303102291
4596,0.15437265,0.150304771,-9.3153E-05,-0.303107796
4597,0.154372487,0.150299717,-9.3316E-05,-0.30311285
4598,0.154372323,0.150295066,-9.348E-05,-0.303117501
4599,0.154372159,0.150290774,-9.3644E-05,-0.303121793
4600,0.154371995,0.150286803,-9.3808E-05,-0.303125764
4601,0.15437183,0.15028312,-9.3973E-05,-0.303129447
4602,0.154371664,0.150279692,-9.4139E-05,-0.303132875
4603,0.154371499,0.150276493,-9.4304E-05,-0.303136074
4604,0.154371333,0.150273497,-9.447E-05,-0.30313907
4605,0.154371166,0.150270683,-9.4637E-05,-0.303141884
4606,0.154370999,0.15026803,-9.4804E-05,-0.303144537
4607,0.154370832,0.150265521,-9.4971E-05,-0.303147046
4608,0.154370664,0.150263141,-9.5139E-05,-0.303149426
4609,0.154370495,0.150260876,-9.5308E-05,-0.303151691
4610,0.154370327,0.150258714,-9.5476E-05,-0.303153853
4611,0.154370158,0.150256642,-9.5645E-05,-0.303155925
4612,0.154369988,0.150254653,-9.5815E-05,-0.303157914
4613,0.154369818,0.150252736,-9.5985E-05,-0.303159831
4614,0.154369647,0.150250885,-9.6156E-05,-0.303161682
4615,0.154369476,0.150249093,-9.6327E-05,-0.303163474
4616,0.154369305,0.150247354,-9.6498E-05,-0.303165213
4617,0.154369133,0.150245661,-9.667E-05,-0.303166906
4618,0.154368961,0.150244012,-9.6842E-05,-0.303168555
4619,0.154368788,0.150242401,-9.7015E-05,-0.303170166
4620,0.154368615,0.150240825,-9.7188E-05,-0.303171742
4621,0.154368442,0.15023928,-9.7361E-05,-0.303173287
4622,0.154368267,0.150237764,-9.7536E-05,-0.303174803
4623,0.154368093,0.150236275,-9.771E-05,-0.303176292
4624,0.154367918,0.150234809,-9.7885E-05,-0.303177758
4625,0.154367743,0.150233365,-9.806E-05,-0.303179202
4626,0.154367567,0.150231941,-9.8236E-05,-0.303180626
4627,0.15436739,0.150230535,-9.8413E-05,-0.303182032
4628,0.154367214,0.150229147,-9.8589E-05,-0.30318342
4629,0.154367036,0.150227774,-9.8767E-05,-0.303184793
4630,0.154366858,0.150226417,-9.8945E-05,-0.30318615
4631,0.15436668,0.150225073,-9.9123E-05,-0.303187494
4632,0.154366502,0.150223742,-9.9301E-05,-0.303188825
4633,0.154366322,0.150222424,-9.9481E-05,-0.303190143
4634,0.154366143,0.150221116,-9.966E-05,-0.303191451
4635,0.154365963,0.15021982,-9.984E-05,-0.303192747
4636,0.154365782,0.150218534,-0.000100021,-0.303194033
4637,0.154365601,0.150217259,-0.000100202,-0.303195308
4638,0.15436542,0.150215992,-0.000100383,-0.303196575
4639,0.154365238,0.150214735,-0.000100565,-0.303197832
4640,0.154365055,0.150213486,-0.000100748,-0.303199081
4641,0.154364872,0.150212246,-0.000100931,-0.303200321
4642,0.154364689,0.150211014,-0.000101114,-0.303201553
4643,0.154364505,0.15020979,-0.000101298,-0.303202777
4644,0.15436432,0.150208573,-0.000101483,-0.303203994
4645,0.154364135,0.150207364,-0.000101668,-0.303205203
4646,0.15436395,0.150206162,-0.000101853,-0.303206405
4647,0.154363764,0.150204968,-0.000102039,-0.303207599
4648,0.154363578,0.15020378,-0.000102225,-0.303208787
4649,0.154363391,0.150202599,-0.000102412,-0.303209968
4650,0.154363203,0.150201425,-0.0001026,-0.303211142
4651,0.154363015,0.150200257,-0.000102788,-0.30321231
4652,0.154362827,0.150199096,-0.000102976,-0.303213471
4653,0.154362638,0.150197941,-0.000103165,-0.303214626
4654,0.154362449,0.150196793,-0.000103354,-0.303215774
4655,0.154362259,0.15019565,-0.000103544,-0.303216917
4656,0.154362068,0.150194514,-0.000103735,-0.303218053
4657,0.154361877,0.150193384,-0.000103926,-0.303219183
4658,0.154361686,0.15019226,-0.000104117,-0.303220307
4659,0.154361494,0.150191142,-0.000104309,-0.303221425
4660,0.154361301,0.150190029,-0.000104502,-0.303222538
4661,0.154361108,0.150188922,-0.000104695,-0.303223645
4662,0.154360915,0.150187822,-0.000104888,-0.303224745
4663,0.154360721,0.150186726,-0.000105082,-0.303225841
4664,0.154360526,0.150185637,-0.000105277,-0.30322693
4665,0.154360331,0.150184553,-0.000105472,-0.303228014
4666,0.154360135,0.150183474,-0.000105668,-0.303229093
4667,0.154359939,0.150182401,-0.000105864,-0.303230166
4668,0.154359742,0.150181334,-0.000106061,-0.303231233
4669,0.154359545,0.150180271,-0.000106258,-0.303232296
4670,0.154359347,0.150179215,-0.000106456,-0.303233352
4671,0.154359149,0.150178163,-0.000106654,-0.303234404
4672,0.15435895,0.150177117,-0.000106853,-0.30323545
4673,0.154358751,0.150176076,-0.000107052,-0.303236491
4674,0.154358551,0.15017504,-0.000107252,-0.303237527
4675,0.15435835,0.15017401,-0.000107453,-0.303238557
4676,0.154358149,0.150172985,-0.000107654,-0.303239582
4677,0.154357948,0.150171965,-0.000107855,-0.303240602
4678,0.154357745,0.150170949,-0.000108058,-0.303241618
4679,0.154357543,0.150169939,-0.00010826,-0.303242628
4680,0.154357339,0.150168935,-0.000108464,-0.303243632
4681,0.154357136,0.150167935,-0.000108667,-0.303244632
4682,0.154356931,0.15016694,-0.000108872,-0.303245627
4683,0.154356726,0.15016595,-0.000109077,-0.303246617
4684,0.154356521,0.150164965,-0.000109282,-0.303247602
4685,0.154356315,0.150163984,-0.000109488,-0.303248583
4686,0.154356108,0.150163009,-0.000109695,-0.303249558
4687,0.154355901,0.150162039,-0.000109902,-0.303250528
4688,0.154355693,0.150161073,-0.00011011,-0.303251494
4689,0.154355485,0.150160112,-0.000110318,-0.303252455
4690,0.154355276,0.150159156,-0.000110527,-0.303253411
4691,0.154355066,0.150158205,-0.000110737,-0.303254362
4692,0.154354856,0.150157258,-0.000110947,-0.303255309
4693,0.154354645,0.150156316,-0.000111158,-0.303256251
4694,0.154354434,0.150155379,-0.000111369,-0.303257188
4695,0.154354222,0.150154446,-0.000111581,-0.303258121
4696,0.15435401,0.150153518,-0.000111793,-0.303259049
4697,0.154353797,0.150152595,-0.000112006,-0.303259972
4698,0.154353583,0.150151676,-0.00011222,-0.303260891
4699,0.154353369,0.150150762,-0.000112434,-0.303261805
4700,0.154353154,0.150149852,-0.000112649,-0.303262715
4701,0.154352938,0.150148947,-0.000112865,-0.30326362
4702,0.154352722,0.150148046,-0.000113081,-0.303264521
4703,0.154352506,0.15014715,-0.000113297,-0.303265417
4704,0.154352288,0.150146258,-0.000113515,-0.303266309
4705,0.154352071,0.15014537,-0.000113732,-0.303267197
4706,0.154351852,0.150144487,-0.000113951,-0.30326808
4707,0.154351633,0.150143608,-0.00011417,-0.303268959
4708,0.154351413,0.150142734,-0.00011439,-0.303269833
4709,0.154351193,0.150141864,-0.00011461,-0.303270703
4710,0.154350972,0.150140998,-0.000114831,-0.303271569
4711,0.15435075,0.150140137,-0.000115053,-0.30327243
4712,0.154350528,0.15013928,-0.000115275,-0.303273287
4713,0.154350305,0.150138427,-0.000115498,-0.30327414
4714,0.154350082,0.150137578,-0.000115721,-0.303274989
4715,0.154349857,0.150136733,-0.000115946,-0.303275834
4716,0.154349633,0.150135893,-0.00011617,-0.303276674
4717,0.154349407,0.150135057,-0.000116396,-0.30327751
4718,0.154349181,0.150134224,-0.000116622,-0.303278343
4719,0.154348954,0.150133396,-0.000116849,-0.303279171
4720,0.154348727,0.150132572,-0.000117076,-0.303279995
4721,0.154348499,0.150131753,-0.000117304,-0.303280814
4722,0.15434827,0.150130937,-0.000117533,-0.30328163
4723,0.154348041,0.150130125,-0.000117762,-0.303282442
4724,0.154347811,0.150129317,-0.000117992,-0.30328325
4725,0.15434758,0.150128514,-0.000118223,-0.303284053
4726,0.154347349,0.150127714,-0.000118454,-0.303284853
4727,0.154347117,0.150126918,-0.000118686,-0.303285649
4728,0.154346885,0.150126126,-0.000118918,-0.303286441
4729,0.154346651,0.150125338,-0.000119152,-0.303287229
4730,0.154346417,0.150124554,-0.000119386,-0.303288013
4731,0.154346183,0.150123774,-0.00011962,-0.303288793
4732,0.154345947,0.150122997,-0.000119856,-0.30328957
4733,0.154345711,0.150122225,-0.000120092,-0.303290342
4734,0.154345474,0.150121456,-0.000120329,-0.303291111
4735,0.154345237,0.150120691,-0.000120566,-0.303291876
4736,0.154344999,0.15011993,-0.000120804,-0.303292637
4737,0.15434476,0.150119173,-0.000121043,-0.303293394
4738,0.154344521,0.150118419,-0.000121282,-0.303294148
4739,0.154344281,0.150117669,-0.000121522,-0.303294898
4740,0.15434404,0.150116923,-0.000121763,-0.303295644
4741,0.154343798,0.150116181,-0.000122005,-0.303296386
4742,0.154343556,0.150115442,-0.000122247,-0.303297125
4743,0.154343313,0.150114707,-0.00012249,-0.30329786
4744,0.154343069,0.150113975,-0.000122734,-0.303298592
4745,0.154342825,0.150113247,-0.000122978,-0.30329932
4746,0.15434258,0.150112523,-0.000123223,-0.303300044
4747,0.154342334,0.150111802,-0.000123469,-0.303300765
4748,0.154342087,0.150111085,-0.000123716,-0.303301482
4749,0.15434184,0.150110371,-0.000123963,-0.303302196
4750,0.154341592,0.150109661,-0.000124211,-0.303302906
4751,0.154341343,0.150108955,-0.00012446,-0.303303612
4752,0.154341093,0.150108251,-0.00012471,-0.303304316
4753,0.154340843,0.150107552,-0.00012496,-0.303305015
4754,0.154340592,0.150106856,-0.000125211,-0.303305711
4755,0.15434034,0.150106163,-0.000125463,-0.303306404
4756,0.154340088,0.150105474,-0.000125715,-0.303307093
4757,0.154339835,0.150104788,-0.000125968,-0.303307779
4758,0.154339581,0.150104105,-0.000126222,-0.303308462
4759,0.154339326,0.150103426,-0.000126477,-0.303309141
4760,0.15433907,0.15010275,-0.000126733,-0.303309817
4761,0.154338814,0.150102078,-0.000126989,-0.303310489
4762,0.154338557,0.150101409,-0.000127246,-0.303311158
4763,0.154338299,0.150100743,-0.000127504,-0.303311824
4764,0.154338041,0.150100081,-0.000127762,-0.303312486
4765,0.154337781,0.150099421,-0.000128022,-0.303313146
4766,0.154337521,0.150098766,-0.000128282,-0.303313801
4767,0.15433726,0.150098113,-0.000128543,-0.303314454
4768,0.154336998,0.150097463,-0.000128805,-0.303315104
4769,0.154336736,0.150096817,-0.000129067,-0.30331575
4770,0.154336473,0.150096174,-0.00012933,-0.303316393
4771,0.154336208,0.150095534,-0.000129595,-0.303317033
4772,0.154335944,0.150094897,-0.000129859,-0.30331767
4773,0.154335678,0.150094264,-0.000130125,-0.303318303
4774,0.154335411,0.150093633,-0.000130392,-0.303318934
4775,0.154335144,0.150093006,-0.000130659,-0.303319561
4776,0.154334876,0.150092382,-0.000130927,-0.303320185
4777,0.154334607,0.150091761,-0.000131196,-0.303320806
4778,0.154334337,0.150091143,-0.000131466,-0.303321424
4779,0.154334066,0.150090528,-0.000131737,-0.303322039
4780,0.154333795,0.150089916,-0.000132008,-0.303322651
4781,0.154333523,0.150089307,-0.00013228,-0.30332326
4782,0.15433325,0.150088701,-0.000132553,-0.303323866
4783,0.154332976,0.150088098,-0.000132827,-0.303324469
4784,0.154332701,0.150087498,-0.000133102,-0.303325069
4785,0.154332425,0.150086901,-0.000133378,-0.303325666
4786,0.154332149,0.150086307,-0.000133654,-0.30332626
4787,0.154331872,0.150085716,-0.000133931,-0.303326851
4788,0.154331593,0.150085128,-0.00013421,-0.303327439
4789,0.154331314,0.150084543,-0.000134489,-0.303328024
4790,0.154331034,0.150083961,-0.000134769,-0.303328606
4791,0.154330754,0.150083381,-0.000135049,-0.303329186
4792,0.154330472,0.150082805,-0.000135331,-0.303329762
4793,0.154330189,0.150082231,-0.000135614,-0.303330336
4794,0.154329906,0.15008166,-0.000135897,-0.303330907
4795,0.154329622,0.150081092,-0.000136181,-0.303331475
4796,0.154329337,0.150080527,-0.000136466,-0.30333204
4797,0.154329051,0.150079965,-0.000136752,-0.303332602
4798,0.154328764,0.150079405,-0.000137039,-0.303333162
4799,0.154328476,0.150078848,-0.000137327,-0.303333719
4800,0.154328187,0.150078294,-0.000137616,-0.303334273
4801,0.154327897,0.150077743,-0.000137906,-0.303334824
4802,0.154327607,0.150077194,-0.000138196,-0.303335373
4803,0.154327315,0.150076648,-0.000138488,-0.303335919
4804,0.154327023,0.150076105,-0.00013878,-0.303336462
4805,0.15432673,0.150075565,-0.000139073,-0.303337002
4806,0.154326435,0.150075027,-0.000139368,-0.30333754
4807,0.15432614,0.150074492,-0.000139663,-0.303338075
4808,0.154325844,0.150073959,-0.000139959,-0.303338608
4809,0.154325547,0.150073429,-0.000140256,-0.303339138
4810,0.154325249,0.150072902,-0.000140554,-0.303339665
4811,0.15432495,0.150072377,-0.000140853,-0.30334019
4812,0.15432465,0.150071855,-0.000141153,-0.303340712
4813,0.154324349,0.150071336,-0.000141454,-0.303341231
4814,0.154324048,0.150070819,-0.000141755,-0.303341748
4815,0.154323745,0.150070305,-0.000142058,-0.303342262
4816,0.154323441,0.150069793,-0.000142362,-0.303342774
4817,0.154323136,0.150069284,-0.000142667,-0.303343283
4818,0.154322831,0.150068777,-0.000142972,-0.30334379
4819,0.154322524,0.150068273,-0.000143279,-0.303344294
4820,0.154322216,0.150067771,-0.000143587,-0.303344796
4821,0.154321908,0.150067272,-0.000143895,-0.303345295
4822,0.154321598,0.150066775,-0.000144205,-0.303345792
